episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,agent_timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_agent_steps_trained,info/last_target_update_ts,info/num_target_updates,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/allreduce_latency,info/learner/default_policy/grad_gnorm,info/learner/default_policy/cur_lr,info/learner/default_policy/mean_q,info/learner/default_policy/min_q,info/learner/default_policy/max_q,info/learner/default_policy/mean_td_error
1.8691999912261963,-2.0,-0.2556079997867346,775.21,2,8,2596704,2596704,False,3149,2459,a82289ee393c4ca4b6169075bcddcb07,2026-04-15_20-55-46,1776300946,1.2187881469726562,3105.1810188293457,2854355,atl1-1-03-003-16-2.pace.gatech.edu,172.27.149.105,3105.1810188293457,0,2459,9ffd1_00000,"[-2.0, 0.0, 0.0, 0.0, 1.1568000316619873, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.06840000301599503, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.724399983882904, 0.0, -2.0, -2.0, 0.3052000105381012, -2.0, 0.0, 0.0, 0.0, 0.656000018119812, 0.0, -2.0, 1.580399990081787, -2.0, 0.0, -2.0, 0.0, 1.4155999422073364, 0.0, -2.0, 0.0, 0.9308000206947327, 0.0, 1.8691999912261963, 0.24959999322891235, 0.0, 0.0, 0.0, 1.1196000576019287, 0.49239999055862427, -2.0, 1.0351999998092651, 0.0, 0.0, 0.0, -2.0, 0.0, 1.184399962425232, 0.0, -2.0, 1.6119999885559082, 0.5547999739646912, 1.3228000402450562, -2.0, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, -2.0, 0.0, -2.0, 0.303600013256073, -2.0, -2.0, 1.0479999780654907, -2.0, 0.0, 0.0, 1.6720000505447388, 0.0, 0.3968000113964081, -2.0, 0.0, 0.0, -2.0, -2.0, -2.0, 1.715999960899353, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0252000093460083, 0.0]","[795, 1000, 1000, 1000, 422, 1000, 322, 1000, 1000, 1000, 1000, 966, 1000, 677, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 638, 1000, 546, 929, 848, 789, 1000, 1000, 1000, 672, 1000, 61, 210, 957, 1000, 86, 1000, 292, 1000, 913, 1000, 535, 1000, 66, 875, 1000, 1000, 1000, 440, 754, 944, 483, 1000, 1000, 1000, 361, 1000, 408, 1000, 112, 194, 723, 339, 420, 1000, 1000, 453, 1000, 1000, 1000, 359, 1000, 761, 848, 262, 459, 476, 67, 1000, 1000, 164, 1000, 802, 753, 1000, 1000, 919, 156, 635, 142, 1000, 1000, 1000, 1000, 1000, 488, 1000]",0.35021504476077103,1.7755411345430803,0.0890469232582478,17.220673762167184,0.0,9.591,3336.542,2.041,2596704,2596704,865248,865248,2596512,4507,43.35,6.0,0.0,0.0007043232,0.0005,0.23274275660514832,0.22799329459667206,0.2362367808818817,0.0026529617607593536
1.8691999912261963,-2.0,-0.2181079997867346,768.51,1,8,2597760,2597760,False,3150,2460,a82289ee393c4ca4b6169075bcddcb07,2026-04-15_20-55-47,1776300947,1.2234561443328857,3106.4044749736786,2854355,atl1-1-03-003-16-2.pace.gatech.edu,172.27.149.105,3106.4044749736786,0,2460,9ffd1_00000,"[0.0, 0.0, 0.0, 1.1568000316619873, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.06840000301599503, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.724399983882904, 0.0, -2.0, -2.0, 0.3052000105381012, -2.0, 0.0, 0.0, 0.0, 0.656000018119812, 0.0, -2.0, 1.580399990081787, -2.0, 0.0, -2.0, 0.0, 1.4155999422073364, 0.0, -2.0, 0.0, 0.9308000206947327, 0.0, 1.8691999912261963, 0.24959999322891235, 0.0, 0.0, 0.0, 1.1196000576019287, 0.49239999055862427, -2.0, 1.0351999998092651, 0.0, 0.0, 0.0, -2.0, 0.0, 1.184399962425232, 0.0, -2.0, 1.6119999885559082, 0.5547999739646912, 1.3228000402450562, -2.0, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, -2.0, 0.0, -2.0, 0.303600013256073, -2.0, -2.0, 1.0479999780654907, -2.0, 0.0, 0.0, 1.6720000505447388, 0.0, 0.3968000113964081, -2.0, 0.0, 0.0, -2.0, -2.0, -2.0, 1.715999960899353, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0252000093460083, 0.0, 1.75]","[1000, 1000, 1000, 422, 1000, 322, 1000, 1000, 1000, 1000, 966, 1000, 677, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 638, 1000, 546, 929, 848, 789, 1000, 1000, 1000, 672, 1000, 61, 210, 957, 1000, 86, 1000, 292, 1000, 913, 1000, 535, 1000, 66, 875, 1000, 1000, 1000, 440, 754, 944, 483, 1000, 1000, 1000, 361, 1000, 408, 1000, 112, 194, 723, 339, 420, 1000, 1000, 453, 1000, 1000, 1000, 359, 1000, 761, 848, 262, 459, 476, 67, 1000, 1000, 164, 1000, 802, 753, 1000, 1000, 919, 156, 635, 142, 1000, 1000, 1000, 1000, 1000, 488, 1000, 125]",0.35013378487035157,1.7756836620943899,0.08904556206356386,17.22058218788365,0.0,9.823,3257.633,2.135,2597760,2597760,865600,865600,2597664,4509,44.1,6.0,0.0,0.00054990186,0.0005,0.23011915385723114,0.22816945612430573,0.23502278327941895,0.0018812804482877254
1.8691999912261963,-2.0,-0.2181079997867346,768.51,1,8,2598816,2598816,False,3151,2461,a82289ee393c4ca4b6169075bcddcb07,2026-04-15_20-55-48,1776300948,1.2190678119659424,3107.6235427856445,2854355,atl1-1-03-003-16-2.pace.gatech.edu,172.27.149.105,3107.6235427856445,0,2461,9ffd1_00000,"[0.0, 0.0, 1.1568000316619873, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.06840000301599503, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.724399983882904, 0.0, -2.0, -2.0, 0.3052000105381012, -2.0, 0.0, 0.0, 0.0, 0.656000018119812, 0.0, -2.0, 1.580399990081787, -2.0, 0.0, -2.0, 0.0, 1.4155999422073364, 0.0, -2.0, 0.0, 0.9308000206947327, 0.0, 1.8691999912261963, 0.24959999322891235, 0.0, 0.0, 0.0, 1.1196000576019287, 0.49239999055862427, -2.0, 1.0351999998092651, 0.0, 0.0, 0.0, -2.0, 0.0, 1.184399962425232, 0.0, -2.0, 1.6119999885559082, 0.5547999739646912, 1.3228000402450562, -2.0, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, -2.0, 0.0, -2.0, 0.303600013256073, -2.0, -2.0, 1.0479999780654907, -2.0, 0.0, 0.0, 1.6720000505447388, 0.0, 0.3968000113964081, -2.0, 0.0, 0.0, -2.0, -2.0, -2.0, 1.715999960899353, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0252000093460083, 0.0, 1.75, 0.0]","[1000, 1000, 422, 1000, 322, 1000, 1000, 1000, 1000, 966, 1000, 677, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 638, 1000, 546, 929, 848, 789, 1000, 1000, 1000, 672, 1000, 61, 210, 957, 1000, 86, 1000, 292, 1000, 913, 1000, 535, 1000, 66, 875, 1000, 1000, 1000, 440, 754, 944, 483, 1000, 1000, 1000, 361, 1000, 408, 1000, 112, 194, 723, 339, 420, 1000, 1000, 453, 1000, 1000, 1000, 359, 1000, 761, 848, 262, 459, 476, 67, 1000, 1000, 164, 1000, 802, 753, 1000, 1000, 919, 156, 635, 142, 1000, 1000, 1000, 1000, 1000, 488, 1000, 125, 1000]",0.35011867226187904,1.7754552894931122,0.08906508901866482,17.22166404221524,0.0,9.687,3303.536,2.038,2598816,2598816,865952,865952,2598816,4511,41.099999999999994,6.0,0.0,0.000115409435,0.0005,0.2261599451303482,0.22469982504844666,0.22996225953102112,-0.0004387432709336281
1.8691999912261963,-2.0,-0.2181079997867346,768.51,0,8,2599872,2599872,False,3151,2462,a82289ee393c4ca4b6169075bcddcb07,2026-04-15_20-55-50,1776300950,1.6651158332824707,3109.288658618927,2854355,atl1-1-03-003-16-2.pace.gatech.edu,172.27.149.105,3109.288658618927,0,2462,9ffd1_00000,"[0.0, 0.0, 1.1568000316619873, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.06840000301599503, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.724399983882904, 0.0, -2.0, -2.0, 0.3052000105381012, -2.0, 0.0, 0.0, 0.0, 0.656000018119812, 0.0, -2.0, 1.580399990081787, -2.0, 0.0, -2.0, 0.0, 1.4155999422073364, 0.0, -2.0, 0.0, 0.9308000206947327, 0.0, 1.8691999912261963, 0.24959999322891235, 0.0, 0.0, 0.0, 1.1196000576019287, 0.49239999055862427, -2.0, 1.0351999998092651, 0.0, 0.0, 0.0, -2.0, 0.0, 1.184399962425232, 0.0, -2.0, 1.6119999885559082, 0.5547999739646912, 1.3228000402450562, -2.0, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, -2.0, 0.0, -2.0, 0.303600013256073, -2.0, -2.0, 1.0479999780654907, -2.0, 0.0, 0.0, 1.6720000505447388, 0.0, 0.3968000113964081, -2.0, 0.0, 0.0, -2.0, -2.0, -2.0, 1.715999960899353, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0252000093460083, 0.0, 1.75, 0.0]","[1000, 1000, 422, 1000, 322, 1000, 1000, 1000, 1000, 966, 1000, 677, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 638, 1000, 546, 929, 848, 789, 1000, 1000, 1000, 672, 1000, 61, 210, 957, 1000, 86, 1000, 292, 1000, 913, 1000, 535, 1000, 66, 875, 1000, 1000, 1000, 440, 754, 944, 483, 1000, 1000, 1000, 361, 1000, 408, 1000, 112, 194, 723, 339, 420, 1000, 1000, 453, 1000, 1000, 1000, 359, 1000, 761, 848, 262, 459, 476, 67, 1000, 1000, 164, 1000, 802, 753, 1000, 1000, 919, 156, 635, 142, 1000, 1000, 1000, 1000, 1000, 488, 1000, 125, 1000]",0.35011867226187904,1.7754552894931122,0.08906508901866482,17.22166404221524,0.0,9.859,3245.918,2.065,2599872,2599872,866304,866304,2599392,4512,35.833333333333336,6.0,0.0,0.00049297884,0.0005,0.2217930406332016,0.21583659946918488,0.22472231090068817,-0.0018764995038509369
1.8691999912261963,-2.0,-0.2181079997867346,768.51,1,8,2600928,2600928,False,3152,2463,a82289ee393c4ca4b6169075bcddcb07,2026-04-15_20-55-51,1776300951,1.1863903999328613,3110.47504901886,2854355,atl1-1-03-003-16-2.pace.gatech.edu,172.27.149.105,3110.47504901886,0,2463,9ffd1_00000,"[0.0, 1.1568000316619873, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.06840000301599503, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.724399983882904, 0.0, -2.0, -2.0, 0.3052000105381012, -2.0, 0.0, 0.0, 0.0, 0.656000018119812, 0.0, -2.0, 1.580399990081787, -2.0, 0.0, -2.0, 0.0, 1.4155999422073364, 0.0, -2.0, 0.0, 0.9308000206947327, 0.0, 1.8691999912261963, 0.24959999322891235, 0.0, 0.0, 0.0, 1.1196000576019287, 0.49239999055862427, -2.0, 1.0351999998092651, 0.0, 0.0, 0.0, -2.0, 0.0, 1.184399962425232, 0.0, -2.0, 1.6119999885559082, 0.5547999739646912, 1.3228000402450562, -2.0, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, -2.0, 0.0, -2.0, 0.303600013256073, -2.0, -2.0, 1.0479999780654907, -2.0, 0.0, 0.0, 1.6720000505447388, 0.0, 0.3968000113964081, -2.0, 0.0, 0.0, -2.0, -2.0, -2.0, 1.715999960899353, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0252000093460083, 0.0, 1.75, 0.0, 0.0]","[1000, 422, 1000, 322, 1000, 1000, 1000, 1000, 966, 1000, 677, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 638, 1000, 546, 929, 848, 789, 1000, 1000, 1000, 672, 1000, 61, 210, 957, 1000, 86, 1000, 292, 1000, 913, 1000, 535, 1000, 66, 875, 1000, 1000, 1000, 440, 754, 944, 483, 1000, 1000, 1000, 361, 1000, 408, 1000, 112, 194, 723, 339, 420, 1000, 1000, 453, 1000, 1000, 1000, 359, 1000, 761, 848, 262, 459, 476, 67, 1000, 1000, 164, 1000, 802, 753, 1000, 1000, 919, 156, 635, 142, 1000, 1000, 1000, 1000, 1000, 488, 1000, 125, 1000, 1000]",0.35010992397957985,1.7748022238119006,0.08908155604910004,17.22152036547152,0.0,9.86,3245.549,2.033,2600928,2600928,866656,866656,2600544,4514,38.3,5.9,0.0,0.00032566243,0.0005,0.22002726793289185,0.21933579444885254,0.22327688336372375,-0.0012415973469614983
1.8691999912261963,-2.0,-0.21687600038945676,767.89,2,8,2601984,2601984,False,3154,2464,a82289ee393c4ca4b6169075bcddcb07,2026-04-15_20-55-52,1776300952,1.225578784942627,3111.7006278038025,2854355,atl1-1-03-003-16-2.pace.gatech.edu,172.27.149.105,3111.7006278038025,0,2464,9ffd1_00000,"[0.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.06840000301599503, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.724399983882904, 0.0, -2.0, -2.0, 0.3052000105381012, -2.0, 0.0, 0.0, 0.0, 0.656000018119812, 0.0, -2.0, 1.580399990081787, -2.0, 0.0, -2.0, 0.0, 1.4155999422073364, 0.0, -2.0, 0.0, 0.9308000206947327, 0.0, 1.8691999912261963, 0.24959999322891235, 0.0, 0.0, 0.0, 1.1196000576019287, 0.49239999055862427, -2.0, 1.0351999998092651, 0.0, 0.0, 0.0, -2.0, 0.0, 1.184399962425232, 0.0, -2.0, 1.6119999885559082, 0.5547999739646912, 1.3228000402450562, -2.0, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, -2.0, 0.0, -2.0, 0.303600013256073, -2.0, -2.0, 1.0479999780654907, -2.0, 0.0, 0.0, 1.6720000505447388, 0.0, 0.3968000113964081, -2.0, 0.0, 0.0, -2.0, -2.0, -2.0, 1.715999960899353, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0252000093460083, 0.0, 1.75, 0.0, 0.0, 1.2799999713897705, 0.0]","[1000, 322, 1000, 1000, 1000, 1000, 966, 1000, 677, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 638, 1000, 546, 929, 848, 789, 1000, 1000, 1000, 672, 1000, 61, 210, 957, 1000, 86, 1000, 292, 1000, 913, 1000, 535, 1000, 66, 875, 1000, 1000, 1000, 440, 754, 944, 483, 1000, 1000, 1000, 361, 1000, 408, 1000, 112, 194, 723, 339, 420, 1000, 1000, 453, 1000, 1000, 1000, 359, 1000, 761, 848, 262, 459, 476, 67, 1000, 1000, 164, 1000, 802, 753, 1000, 1000, 919, 156, 635, 142, 1000, 1000, 1000, 1000, 1000, 488, 1000, 125, 1000, 1000, 360, 1000]",0.35014402367009145,1.774370070733168,0.08908871094777153,17.222324179212514,0.0,10.366,3086.898,2.276,2601984,2601984,867008,867008,2601696,4516,42.2,5.9,0.0,0.0016879385,0.0005,0.21182315051555634,0.20955848693847656,0.2129417210817337,-0.006473406217992306
1.8691999912261963,-2.0,-0.18324000023305417,767.85,2,8,2603040,2603040,False,3156,2465,a82289ee393c4ca4b6169075bcddcb07,2026-04-15_20-55-53,1776300953,1.220343828201294,3112.920971632004,2854355,atl1-1-03-003-16-2.pace.gatech.edu,172.27.149.105,3112.920971632004,0,2465,9ffd1_00000,"[0.0, 0.0, 0.0, 0.0, 0.06840000301599503, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.724399983882904, 0.0, -2.0, -2.0, 0.3052000105381012, -2.0, 0.0, 0.0, 0.0, 0.656000018119812, 0.0, -2.0, 1.580399990081787, -2.0, 0.0, -2.0, 0.0, 1.4155999422073364, 0.0, -2.0, 0.0, 0.9308000206947327, 0.0, 1.8691999912261963, 0.24959999322891235, 0.0, 0.0, 0.0, 1.1196000576019287, 0.49239999055862427, -2.0, 1.0351999998092651, 0.0, 0.0, 0.0, -2.0, 0.0, 1.184399962425232, 0.0, -2.0, 1.6119999885559082, 0.5547999739646912, 1.3228000402450562, -2.0, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, -2.0, 0.0, -2.0, 0.303600013256073, -2.0, -2.0, 1.0479999780654907, -2.0, 0.0, 0.0, 1.6720000505447388, 0.0, 0.3968000113964081, -2.0, 0.0, 0.0, -2.0, -2.0, -2.0, 1.715999960899353, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0252000093460083, 0.0, 1.75, 0.0, 0.0, 1.2799999713897705, 0.0, 1.3636000156402588, 0.0]","[1000, 1000, 1000, 1000, 966, 1000, 677, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 638, 1000, 546, 929, 848, 789, 1000, 1000, 1000, 672, 1000, 61, 210, 957, 1000, 86, 1000, 292, 1000, 913, 1000, 535, 1000, 66, 875, 1000, 1000, 1000, 440, 754, 944, 483, 1000, 1000, 1000, 361, 1000, 408, 1000, 112, 194, 723, 339, 420, 1000, 1000, 453, 1000, 1000, 1000, 359, 1000, 761, 848, 262, 459, 476, 67, 1000, 1000, 164, 1000, 802, 753, 1000, 1000, 919, 156, 635, 142, 1000, 1000, 1000, 1000, 1000, 488, 1000, 125, 1000, 1000, 360, 1000, 318, 1000]",0.3501507761662417,1.7746260985047417,0.08906643367536525,17.221963117833223,0.0,9.884,3237.595,2.049,2603040,2603040,867360,867360,2602848,4518,44.7,5.95,0.0,0.0001544271,0.0005,0.22288626432418823,0.22031468152999878,0.2248796820640564,0.0007038800977170467
1.8691999912261963,-2.0,-0.16257200010120867,757.52,3,8,2604096,2604096,False,3159,2466,a82289ee393c4ca4b6169075bcddcb07,2026-04-15_20-55-55,1776300955,1.2182164192199707,3114.1391880512238,2854355,atl1-1-03-003-16-2.pace.gatech.edu,172.27.149.105,3114.1391880512238,0,2466,9ffd1_00000,"[0.0, 0.06840000301599503, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.724399983882904, 0.0, -2.0, -2.0, 0.3052000105381012, -2.0, 0.0, 0.0, 0.0, 0.656000018119812, 0.0, -2.0, 1.580399990081787, -2.0, 0.0, -2.0, 0.0, 1.4155999422073364, 0.0, -2.0, 0.0, 0.9308000206947327, 0.0, 1.8691999912261963, 0.24959999322891235, 0.0, 0.0, 0.0, 1.1196000576019287, 0.49239999055862427, -2.0, 1.0351999998092651, 0.0, 0.0, 0.0, -2.0, 0.0, 1.184399962425232, 0.0, -2.0, 1.6119999885559082, 0.5547999739646912, 1.3228000402450562, -2.0, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, -2.0, 0.0, -2.0, 0.303600013256073, -2.0, -2.0, 1.0479999780654907, -2.0, 0.0, 0.0, 1.6720000505447388, 0.0, 0.3968000113964081, -2.0, 0.0, 0.0, -2.0, -2.0, -2.0, 1.715999960899353, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0252000093460083, 0.0, 1.75, 0.0, 0.0, 1.2799999713897705, 0.0, 1.3636000156402588, 0.0, 0.0, 0.21040000021457672, 1.8564000129699707]","[1000, 966, 1000, 677, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 638, 1000, 546, 929, 848, 789, 1000, 1000, 1000, 672, 1000, 61, 210, 957, 1000, 86, 1000, 292, 1000, 913, 1000, 535, 1000, 66, 875, 1000, 1000, 1000, 440, 754, 944, 483, 1000, 1000, 1000, 361, 1000, 408, 1000, 112, 194, 723, 339, 420, 1000, 1000, 453, 1000, 1000, 1000, 359, 1000, 761, 848, 262, 459, 476, 67, 1000, 1000, 164, 1000, 802, 753, 1000, 1000, 919, 156, 635, 142, 1000, 1000, 1000, 1000, 1000, 488, 1000, 125, 1000, 1000, 360, 1000, 318, 1000, 1000, 895, 72]",0.3500679223901579,1.7745352784547652,0.08911032238634682,17.22415460469481,0.0,9.84,3251.974,2.154,2604096,2604096,867712,867712,2604000,4520,43.55,5.9,0.0,0.0003503752,0.0005,0.22172915935516357,0.2156653255224228,0.2229858934879303,0.00159115856513381
1.8691999912261963,-2.0,-0.1825720001012087,750.27,1,8,2605152,2605152,False,3160,2467,a82289ee393c4ca4b6169075bcddcb07,2026-04-15_20-55-56,1776300956,1.2234537601470947,3115.362641811371,2854355,atl1-1-03-003-16-2.pace.gatech.edu,172.27.149.105,3115.362641811371,0,2467,9ffd1_00000,"[0.06840000301599503, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.724399983882904, 0.0, -2.0, -2.0, 0.3052000105381012, -2.0, 0.0, 0.0, 0.0, 0.656000018119812, 0.0, -2.0, 1.580399990081787, -2.0, 0.0, -2.0, 0.0, 1.4155999422073364, 0.0, -2.0, 0.0, 0.9308000206947327, 0.0, 1.8691999912261963, 0.24959999322891235, 0.0, 0.0, 0.0, 1.1196000576019287, 0.49239999055862427, -2.0, 1.0351999998092651, 0.0, 0.0, 0.0, -2.0, 0.0, 1.184399962425232, 0.0, -2.0, 1.6119999885559082, 0.5547999739646912, 1.3228000402450562, -2.0, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, -2.0, 0.0, -2.0, 0.303600013256073, -2.0, -2.0, 1.0479999780654907, -2.0, 0.0, 0.0, 1.6720000505447388, 0.0, 0.3968000113964081, -2.0, 0.0, 0.0, -2.0, -2.0, -2.0, 1.715999960899353, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0252000093460083, 0.0, 1.75, 0.0, 0.0, 1.2799999713897705, 0.0, 1.3636000156402588, 0.0, 0.0, 0.21040000021457672, 1.8564000129699707, -2.0]","[966, 1000, 677, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 638, 1000, 546, 929, 848, 789, 1000, 1000, 1000, 672, 1000, 61, 210, 957, 1000, 86, 1000, 292, 1000, 913, 1000, 535, 1000, 66, 875, 1000, 1000, 1000, 440, 754, 944, 483, 1000, 1000, 1000, 361, 1000, 408, 1000, 112, 194, 723, 339, 420, 1000, 1000, 453, 1000, 1000, 1000, 359, 1000, 761, 848, 262, 459, 476, 67, 1000, 1000, 164, 1000, 802, 753, 1000, 1000, 919, 156, 635, 142, 1000, 1000, 1000, 1000, 1000, 488, 1000, 125, 1000, 1000, 360, 1000, 318, 1000, 1000, 895, 72, 275]",0.35006294328413473,1.7749344942259926,0.08911355938442879,17.225434228499115,0.0,9.924,3224.659,2.174,2605152,2605152,868064,868064,2605152,4522,42.4,5.9,0.0,0.004070536,0.0005,0.20810467004776,0.20148439705371857,0.2093021273612976,-0.018731076270341873
1.8691999912261963,-2.0,-0.18325600013136864,750.61,1,8,2606208,2606208,False,3161,2468,a82289ee393c4ca4b6169075bcddcb07,2026-04-15_20-55-57,1776300957,1.1909363269805908,3116.5535781383514,2854355,atl1-1-03-003-16-2.pace.gatech.edu,172.27.149.105,3116.5535781383514,0,2468,9ffd1_00000,"[0.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.724399983882904, 0.0, -2.0, -2.0, 0.3052000105381012, -2.0, 0.0, 0.0, 0.0, 0.656000018119812, 0.0, -2.0, 1.580399990081787, -2.0, 0.0, -2.0, 0.0, 1.4155999422073364, 0.0, -2.0, 0.0, 0.9308000206947327, 0.0, 1.8691999912261963, 0.24959999322891235, 0.0, 0.0, 0.0, 1.1196000576019287, 0.49239999055862427, -2.0, 1.0351999998092651, 0.0, 0.0, 0.0, -2.0, 0.0, 1.184399962425232, 0.0, -2.0, 1.6119999885559082, 0.5547999739646912, 1.3228000402450562, -2.0, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, -2.0, 0.0, -2.0, 0.303600013256073, -2.0, -2.0, 1.0479999780654907, -2.0, 0.0, 0.0, 1.6720000505447388, 0.0, 0.3968000113964081, -2.0, 0.0, 0.0, -2.0, -2.0, -2.0, 1.715999960899353, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0252000093460083, 0.0, 1.75, 0.0, 0.0, 1.2799999713897705, 0.0, 1.3636000156402588, 0.0, 0.0, 0.21040000021457672, 1.8564000129699707, -2.0, 0.0]","[1000, 677, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 638, 1000, 546, 929, 848, 789, 1000, 1000, 1000, 672, 1000, 61, 210, 957, 1000, 86, 1000, 292, 1000, 913, 1000, 535, 1000, 66, 875, 1000, 1000, 1000, 440, 754, 944, 483, 1000, 1000, 1000, 361, 1000, 408, 1000, 112, 194, 723, 339, 420, 1000, 1000, 453, 1000, 1000, 1000, 359, 1000, 761, 848, 262, 459, 476, 67, 1000, 1000, 164, 1000, 802, 753, 1000, 1000, 919, 156, 635, 142, 1000, 1000, 1000, 1000, 1000, 488, 1000, 125, 1000, 1000, 360, 1000, 318, 1000, 1000, 895, 72, 275, 1000]",0.35006324364238706,1.7755230412785739,0.08911251687539382,17.22526996753109,0.0,9.918,3226.473,2.209,2606208,2606208,868416,868416,2605728,4523,43.6,5.95,0.0,5.1171035e-05,0.0005,0.20721842348575592,0.19803595542907715,0.2093699425458908,9.117322042584419e-05
